id,path,title,artist,album,genre,lyrics,isrc,playlists,length,amplify,cross_start_next,fade_in,fade_out,cue_in,cue_out
97368ef6f3cae99e9942e955,1-20_day_after_day.m4a,Day After Day,One Way Nowheres,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",309.266576,,,,,,
bb70ed2a3c1618e87782cb6f,choke_2_-_the_bind.wav,the bind,choke 2,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",260.93333333333,,,,,,
68c3131a0a01a2775634322a,firing_squad_-_tn_master_-_the_bind.wav,the bind,firing squad,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",388,,,,,,
db33a3f662c4a0ddf7bdc1ce,invisible_threads_.mp3,invisible threads,,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",209.80800137245,,,,,,
a29d74a72cd19911d15cf0c0,jackson_hole_mix_draft_6-17-23_2.mp3,jackson hole mix draft 6-17-23 2,,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",211.883,,,,,,
f689f2c687b1f2ea33db03d6,magda-vega_-_hot_boys__their_cigarettes_-_05_see_you_tonight.mp3,See You Tonight,Magda-Vega,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",220.6563,,,,,,
02c43ba71330414bdac208f1,magda-vega_-_hot_boys__their_cigarettes_-_01_hot_boys__their_cigarettes.mp3,Hot Boys & Their Cigarettes,Magda-Vega,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",181.8122,,,,,,
476871b7fdc8300688efe44a,magda-vega_-_hot_boys__their_cigarettes_-_02_wanna_be_clean.mp3,Wanna Be Clean,Magda-Vega,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",249.0514,,,,,,
da2fa5bfb6f477174943f100,01_nay_sayer_beware.m4a,Nay Sayer Beware,The Cholla,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",230.040091,,,,,,
178f48be89570e498ccf9819,02_so_sick.m4a,So Sick,The Cholla,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",221.170068,,,,,,
f4100ead538847641e5d8c82,03_uh-uh.m4a,Uh-Uh,The Cholla,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",234.591202,,,,,,
76cacb0f235a28d95590e5d9,04_feista_bowl.m4a,Feista Bowl,All Souls Avenue,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",270.489252,,,,,,
ed4bc4ca2f4d4e66207e48cc,05_super_so_far.m4a,Super So Far,All Souls Avenue,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",170.411247,,,,,,
1bbad98a52063416f77239d9,06_too_seperate.m4a,Too Seperate,All Souls Avenue,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",247.710476,,,,,,
0df3e08c1b89d1fcda2195a5,07_helpless.m4a,Helpless,Second Hand Grace,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",216.642177,,,,,,
d7b8c09fb0940f2b608289dc,08_fool.m4a,Fool,Second Hand Grace,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",267.029478,,,,,,
a56d116bed7a422fc45e7b07,09_worth_it.m4a,Worth It,Second Hand Grace,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",207.423855,,,,,,
18ff16a60ff7e39187d91b97,10_hard_look.m4a,Hard Look,Nebulus,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",125.643175,,,,,,
9750c4b01df434c253fd18b6,11_shine.m4a,Shine,Nebulus,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",216.409977,,,,,,
4d106b0c19a449c31d674d3d,12_too_late.m4a,Too Late,Nebulus,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",229.622132,,,,,,
d047011226fe21198cca32fc,01_heart_beat_breaks_glass.m4a,Heart Beat Breaks Glass,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",291.64263,,,,,,
fd72149c17d1e9b4956e676d,02_live_today_like_this_is_your_last.m4a,Live Today Like This Is Your Last,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",256.348299,,,,,,
d79cb6b51563e837008e2732,03_highs_and_lows.m4a,Highs And Lows,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",173.615601,,,,,,
88495bc63ee713ff73ddb264,04_despite_the_pixels_on_the_sun.m4a,Despite The Pixels On The Sun,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",344.653787,,,,,,
b56c12546255c5afe16a5413,05_lets_go_a_go_go.m4a,Lets Go A Go Go,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",234.707302,,,,,,
f92624aacf73e3fcba1743ff,06_turn_to_knots.m4a,Turn To Knots,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",253.886984,,,,,,
01c136d1081d7f9138fb1375,07_perfect_blur_surround.m4a,Perfect Blur Surround,Starmy,The Rock Salt — Indie,Indie,,,"24/7,Indie",302.973968,,,,,,
